4730;4645;2.12;2023-04-09 23:23:35.221870
269;2400;1.88;2023-04-08 17:28:20.171620
2318;3166;2.46;2023-04-07 18:22:35.859702
181;895;5.89;2023-05-03 10:57:59.989665
2453;93;6.05;2023-05-19 05:03:15.852178
4286;4421;3.24;2023-10-31 02:26:38.708504
1458;649;0.42;2023-11-09 07:11:31.539174
410;632;5.45;2023-10-31 09:41:40.820371
2384;3673;7.39;2023-06-08 17:18:07.790920
1863;1598;8.5;2023-11-28 09:28:35.587125
3973;4309;6.29;2023-04-27 10:23:21.187833
887;272;4.34;2023-01-10 02:22:41.149797
3910;94;1.25;2023-03-17 19:26:33.581002
753;4272;0.98;2023-01-25 15:20:13.784281
3600;4523;8.6;2023-10-06 11:42:31.831131
435;337;7.73;2023-03-19 21:29:19.043570
3794;3807;5.97;2023-09-01 20:15:35.163609
2062;722;1.37;2023-02-21 09:49:52.347162
1129;4885;7.22;2023-01-10 06:15:43.834185
2051;2719;6.41;2023-09-23 18:17:05.979604
2323;193;1.37;2023-01-29 06:42:46.435631
1554;1460;0.94;2023-06-29 06:01:59.478500
1401;1189;5.61;2023-01-06 23:25:42.273185
3564;421;2.99;2023-02-21 13:20:21.629689
320;1376;8.31;2023-06-27 05:17:01.137727
2686;4967;3.57;2023-05-13 22:51:43.166267
153;400;4.15;2023-11-25 01:39:29.150759
2924;4315;4.56;2023-10-19 17:03:08.717644
114;1323;9.51;2023-07-10 17:17:34.066276
4295;4703;9.45;2023-08-01 20:51:40.019018
4170;654;0.15;2023-07-25 21:53:16.443908
4283;1463;3.39;2023-10-30 22:48:30.430980
51;3136;3.38;2023-06-01 12:42:10.124572
3871;242;7.39;2023-04-26 18:06:10.369893
4686;2294;9.92;2023-06-18 13:53:53.083570
1846;4266;2.06;2023-06-15 03:43:30.268684
4530;4001;7.85;2023-08-08 23:37:59.869276
2488;2037;2.47;2023-09-23 11:21:31.069069
3620;2632;1.13;2023-10-01 19:24:24.003805
4464;2188;2.89;2023-05-23 11:33:37.778389
846;4508;8.05;2023-03-22 09:44:40.502591
4142;4163;7.74;2023-02-12 21:07:47.545639
4849;4677;4.98;2023-05-20 09:07:37.903685
2568;4959;3.08;2023-09-16 11:38:54.082152
355;4179;7.54;2023-03-19 15:13:11.715389
379;3405;0.32;2023-08-07 10:09:02.919423
711;1421;0.12;2023-03-09 21:25:52.371025
2838;2634;8.34;2023-08-09 03:43:16.949179
531;611;6.61;2023-11-26 07:46:51.492516
4080;1671;9.52;2023-08-02 05:30:01.264621
2140;4436;2.45;2023-03-16 05:03:27.165465
173;4417;6.6;2023-11-15 17:00:58.190613
1638;1453;7.78;2023-08-08 10:27:28.230296
2449;60;4.01;2023-08-23 02:54:46.308066
4437;3172;5.56;2023-09-03 02:32:28.553049
2297;1141;2.97;2023-03-03 20:25:26.242073
3958;1766;2.88;2023-02-08 07:07:54.615951
1778;4494;9.28;2023-05-29 07:47:21.658462
36;1289;9.83;2023-05-31 01:28:48.439986
3383;1935;0.88;2023-08-08 02:15:04.298623
2966;237;6.1;2023-07-02 20:08:54.249332
4822;1780;2.07;2023-10-12 02:52:02.912109
3400;776;9.25;2023-01-16 02:43:12.230834
1072;300;2.76;2023-07-13 11:59:07.587833
2203;1583;4.07;2023-01-01 12:11:26.249410
3490;1700;5.94;2023-01-07 20:21:56.808550
4637;2363;8.71;2023-06-12 04:51:32.339707
4009;2927;3.37;2023-09-01 03:38:32.382771
2771;1092;6.71;2023-06-02 10:28:55.737573
3405;2332;0.52;2023-02-16 21:07:06.377422
3642;867;2.67;2023-10-09 12:21:11.829420
1435;1674;7.95;2023-04-25 03:29:02.255204
1285;4381;3.67;2023-06-13 10:30:18.516304
1497;1484;1.54;2023-03-02 08:16:17.577420
2439;2878;1.32;2023-02-05 05:15:00.795027
2107;351;0.85;2023-01-28 01:23:15.247967
4622;1105;1.18;2023-09-08 15:51:19.667956
2369;92;0.06;2023-04-07 17:07:13.871793
1528;1160;6.54;2023-03-29 11:22:21.531088
4811;167;1.37;2023-06-15 15:31:17.147509
1551;848;3.73;2023-06-30 14:18:20.119409
4839;4852;1.1;2023-06-27 11:26:53.172464
3647;4654;6.62;2023-01-06 03:06:41.255865
3163;2558;6.76;2023-08-06 12:16:34.410598
3487;3689;6.84;2023-09-12 21:47:39.184964
3677;1621;7.34;2023-01-09 20:21:02.042110
74;1021;1.52;2023-04-18 12:16:25.942205
794;3831;4.44;2023-11-15 23:15:54.608055
869;3951;5.69;2023-09-19 17:21:17.132914
3649;4465;8.15;2023-08-15 18:02:00.510030
883;2781;7.65;2023-05-16 06:22:55.873935
1571;949;5.34;2023-11-30 20:35:52.502264
569;2336;2.46;2023-06-08 15:51:14.697550
4995;1016;4.49;2023-02-03 05:39:39.426456
2723;4435;0.58;2023-02-15 03:17:28.757375
141;527;6.76;2023-03-11 08:43:28.135281
1394;2548;5.51;2023-10-04 01:23:22.628199
1659;469;0.97;2023-09-11 14:39:59.507809
77;917;6.48;2023-01-08 09:13:05.943909
4100;3770;2.08;2023-10-05 04:37:21.589751
4262;806;1.34;2023-02-19 20:51:54.362474
4029;2089;8.25;2023-03-03 18:09:14.070858
1718;436;7.04;2023-01-17 06:13:35.009767
1396;4044;0.73;2023-02-05 14:27:53.557665
3956;986;5.43;2023-02-06 22:48:25.137226
4369;2726;4.53;2023-10-11 04:35:57.167445
1644;1518;6.93;2023-03-14 03:36:49.085947
2830;3837;6.39;2023-05-15 09:01:22.408668
4676;4742;2.04;2023-07-01 18:31:12.055069
2540;2950;8.31;2023-10-28 16:07:02.388333
2382;2532;6.55;2023-01-11 14:37:24.387555
1591;4614;9.17;2023-04-23 04:56:54.599981
2507;4863;1.6;2023-07-11 00:43:32.988491
4062;3786;5.41;2023-02-09 10:01:56.323638
1347;1214;2.49;2023-10-18 07:26:11.483691
3404;663;7.64;2023-08-07 19:17:05.862469
884;2810;0.02;2023-07-08 12:12:48.669561
3177;4070;6.98;2023-09-01 06:32:38.303356
2068;2962;7.03;2023-07-09 22:55:43.747165
3091;888;3.45;2023-03-29 04:58:28.529360
3112;3570;1.41;2023-08-28 09:19:29.522124
3744;4662;2.41;2023-08-16 18:02:00.010127
4688;4063;8.56;2023-07-14 13:07:47.242797
4081;677;9.44;2023-11-13 10:48:31.872694
1088;1261;9.02;2023-06-22 10:52:47.368287
4496;2153;0.9;2023-04-15 09:24:08.690049
2611;3685;1.13;2023-11-20 11:15:11.464493
4084;4923;3.85;2023-05-03 18:07:45.950901
908;3584;8.82;2023-02-17 11:16:35.386487
2370;1155;0.51;2023-09-18 22:58:57.716738
3639;4984;3.28;2023-05-26 17:48:20.157432
1731;985;3.76;2023-08-24 21:38:28.865768
3111;1590;5.35;2023-05-05 18:38:38.353664
1022;4656;3.1;2023-06-15 15:05:10.020836
579;2556;5.35;2023-03-12 18:08:26.970894
462;4168;9.36;2023-08-22 20:23:16.858661
2135;3139;9.21;2023-11-29 07:47:45.498443
4690;1398;7.87;2023-10-26 19:18:29.670998
713;3835;9.89;2023-10-11 11:11:09.508234
945;3321;4.41;2023-02-19 07:21:45.272602
1820;4328;4.68;2023-08-04 19:50:37.301507
2746;471;6.41;2023-08-07 22:03:59.091461
1539;3264;5.39;2023-10-01 02:07:36.800054
560;2684;6.72;2023-11-28 01:29:47.530639
721;3271;8.93;2023-04-30 14:24:41.768596
2356;4549;5.89;2023-10-23 06:24:51.261767
3557;3079;1.61;2023-04-04 15:57:18.037011
1094;1536;0.32;2023-02-26 13:35:03.698130
1956;729;1.4;2023-02-16 06:56:39.523207
4157;621;7.63;2023-04-18 18:12:27.825945
3832;3744;0.13;2023-06-14 03:26:50.018153
2622;4101;8.61;2023-03-15 14:08:56.220162
1543;3510;8.04;2023-01-03 08:49:41.982171
1505;2966;7.15;2023-10-03 12:52:31.102307
1942;1640;0.35;2023-05-11 14:28:36.161468
2863;1992;6.01;2023-06-16 14:04:22.622106
4495;1473;5.66;2023-08-20 14:04:52.528942
4463;1749;4.06;2023-05-09 15:48:39.816345
518;4605;5.01;2023-04-16 12:56:09.709192
756;2121;3.78;2023-06-02 22:55:30.310708
358;3305;8.65;2023-07-16 01:59:34.898217
4082;4675;0.7;2023-02-28 22:23:44.645660
1324;1631;4.37;2023-02-06 09:18:38.984013
1290;1159;1.99;2023-05-02 13:49:44.227566
235;1136;0.6;2023-08-20 13:23:46.509300
2637;1852;0.31;2023-02-14 11:44:35.139229
4851;3660;7.59;2023-11-11 06:51:22.386536
3798;1965;7.03;2023-02-26 23:24:05.747077
3208;1771;7.39;2023-07-01 10:36:08.481254
795;4242;0.99;2023-02-15 02:12:11.400776
3262;4640;1.52;2023-11-24 11:57:34.876628
2661;3295;1.97;2023-07-25 01:37:30.429412
1352;518;7.3;2023-04-12 14:51:41.178153
1385;1840;1.97;2023-05-21 09:52:56.571577
414;3997;5.09;2023-04-05 20:08:20.428686
2038;2358;3.68;2023-09-18 21:18:21.777085
1252;914;6.53;2023-07-09 20:57:11.685975
3623;3983;7.75;2023-07-24 23:17:42.475530
882;2275;5.46;2023-05-06 18:10:24.501840
1578;1889;4.8;2023-03-07 11:27:36.815025
2700;2710;4.68;2023-01-27 12:13:35.465070
1190;2597;5.14;2023-04-30 18:53:24.253577
1680;4132;9.45;2023-07-19 03:39:31.114272
1701;4692;6.03;2023-09-26 03:14:28.383224
3800;1979;6.8;2023-08-15 07:44:34.377281
3288;1278;7.79;2023-09-28 01:04:49.544866
1263;149;8.32;2023-11-02 08:20:25.573379
589;560;7.29;2023-07-13 19:59:33.883190
3292;2225;3.04;2023-10-16 00:58:45.454884
4458;4666;4.75;2023-05-30 07:53:56.130182
3500;3614;3.68;2023-01-16 03:25:07.239066
3947;3462;5.26;2023-11-05 14:27:57.398732
2580;1951;8.19;2023-08-16 18:28:52.557012
2151;202;6.01;2023-04-09 13:33:20.017519
3862;3201;0.42;2023-07-26 15:23:53.499110
4636;412;7.53;2023-06-09 02:14:18.422446
698;623;0.85;2023-09-25 08:05:19.681678
4233;207;6.48;2023-11-01 17:11:27.934929
3986;4971;5.21;2023-09-03 16:55:52.125282
2609;4955;5.69;2023-05-15 04:44:20.787833
646;4875;0.83;2023-05-09 04:21:55.921147
3142;1522;1.58;2023-08-06 09:20:05.866266
768;2994;9.68;2023-04-13 04:09:22.049512
1064;278;9.02;2023-06-29 06:38:46.953840
3615;4240;0.11;2023-08-08 01:30:30.334409
3648;2499;6.02;2023-05-12 18:55:36.798848
1965;3433;3.29;2023-11-04 02:04:41.821480
1407;3274;4.65;2023-09-12 05:55:26.400096
3733;3840;2.73;2023-10-29 03:22:45.296291
4485;2455;4.53;2023-11-25 13:16:34.771119
2946;232;2.87;2023-10-28 13:08:54.424637
3355;128;4.91;2023-03-28 20:58:39.117742
1889;659;0.77;2023-11-28 18:26:08.186178
4496;3209;5.7;2023-09-09 00:40:37.806212
2836;3162;1.47;2023-08-12 18:49:02.199846
4860;887;7.14;2023-11-26 12:52:11.582212
985;4211;4.43;2023-06-19 11:03:24.771555
896;4979;0.5;2023-09-20 06:12:40.687553
637;1483;2.33;2023-03-02 07:11:31.860587
3665;3477;5.81;2023-07-24 00:14:04.859956
2380;1903;4.97;2023-10-18 23:47:08.378638
2675;316;2.9;2023-04-15 23:09:36.985657
4979;4755;9.55;2023-09-10 11:56:05.827648
1274;4190;3.04;2023-09-29 19:19:40.415087
455;3596;8.76;2023-02-21 19:15:03.497589
619;637;1.34;2023-04-07 05:25:12.188461
4903;423;3.62;2023-08-13 12:49:51.144307
1212;1548;7.89;2023-10-02 04:18:08.424371
347;1015;0.66;2023-10-22 02:36:08.850754
2430;3468;1.82;2023-08-09 13:20:02.610530
4276;4133;6.04;2023-02-17 12:34:57.968336
4971;1254;5.35;2023-04-07 08:30:16.570585
2338;748;5.57;2023-03-01 08:35:55.078693
2037;2647;6.97;2023-05-20 13:28:38.707449
3148;1198;8.48;2023-01-10 22:34:32.140714
2449;4769;7.08;2023-08-21 06:21:12.122136
4365;4903;7.65;2023-04-28 23:47:36.772514
998;3162;0.95;2023-10-11 13:27:27.419449
4838;1530;4.61;2023-04-19 18:43:34.989740
3867;4236;6.42;2023-11-13 07:38:27.991637
2273;3625;5.78;2023-02-27 17:39:32.730855
4284;40;1.16;2023-06-11 06:14:20.187211
2284;841;2.1;2023-05-26 09:28:06.984797
2607;2138;2.16;2023-11-05 04:39:41.745933
2076;2606;2.24;2023-07-17 08:37:51.656687
4175;2222;3.8;2023-01-22 09:08:10.333194
761;2612;6.18;2023-02-23 00:03:31.356096
284;4704;7.81;2023-03-19 23:17:47.224972
3143;749;4.33;2023-03-30 23:16:04.493939
4963;4873;3.09;2023-05-01 19:55:12.607975
1714;3319;5.07;2023-10-01 16:36:07.799531
4213;3948;3.51;2023-01-17 01:06:38.062668
2169;4467;4.66;2023-09-27 17:40:04.292312
415;2883;5.84;2023-07-30 02:45:28.424843
1367;4530;5.69;2023-06-10 23:54:47.825550
250;4084;2.99;2023-05-19 20:25:39.434730
2790;2787;9.96;2023-08-04 20:53:48.877012
1174;2643;4.24;2023-06-04 11:44:02.033010
4323;1744;3.98;2023-08-10 02:49:53.972404
4460;3005;6.25;2023-09-22 12:25:57.190014
3428;2322;0.45;2023-09-12 03:09:16.437530
4822;4511;8.23;2023-11-28 07:27:40.168051
3475;1142;8.9;2023-02-16 01:37:04.597879
4881;4806;6.8;2023-04-07 16:58:09.598464
3307;1169;8.96;2023-01-29 20:48:58.334671
3;1127;5.02;2023-07-22 18:37:38.540412
1614;3186;7.55;2023-05-14 05:40:41.484435
132;252;5.78;2023-04-29 02:28:29.924171
4136;1204;1.02;2023-05-17 22:21:25.414186
4691;1717;6.31;2023-09-16 20:03:24.355924
2036;1022;7.43;2023-06-18 15:34:15.373663
3346;1597;2.46;2023-08-13 15:02:47.861354
4812;1608;6.24;2023-02-10 07:37:55.163158
575;1039;4.16;2023-02-22 09:15:34.118597
4292;4915;4.05;2023-09-26 15:41:03.127491
80;332;0.62;2023-01-19 02:28:09.044316
3107;2598;2.23;2023-01-23 14:20:10.984737
2980;3563;3.8;2023-03-11 22:15:53.505654
726;837;7.35;2023-06-16 13:16:32.474304
715;3453;3.54;2023-09-30 13:26:27.326055
2673;532;4.39;2023-02-04 10:16:43.463800
4610;1616;1.01;2023-11-06 16:14:55.013616
4455;3633;9.5;2023-11-25 18:24:18.387572
4900;2402;5.0;2023-05-03 07:00:37.738297
2474;4091;5.66;2023-08-12 05:04:32.169629
307;2663;6.35;2023-07-09 21:39:45.294297
1901;2809;6.3;2023-04-03 11:29:21.097175
3253;3391;1.05;2023-04-07 21:59:54.965970
4578;482;2.65;2023-03-15 19:06:33.025540
4360;2138;4.08;2023-08-09 23:12:06.695740
4314;1635;0.17;2023-09-09 12:11:02.740868
4933;1171;0.02;2023-10-13 09:38:44.730093
1197;3144;6.38;2023-09-30 18:53:23.572081
3497;1727;2.39;2023-06-17 15:34:36.598898
1242;1139;2.34;2023-01-09 17:30:34.335908
698;409;9.19;2023-08-26 21:09:11.837452
4560;1476;2.24;2023-02-18 19:59:17.165107
3277;37;9.32;2023-09-30 00:45:30.827121
3616;380;2.74;2023-01-21 16:30:01.017622
2307;2201;1.05;2023-11-16 05:56:17.652505
55;3855;6.89;2023-04-16 19:29:15.567930
4794;4724;2.84;2023-09-20 03:22:34.183894
2223;2203;4.16;2023-10-27 04:00:06.933545
4181;3254;6.95;2023-02-21 03:18:13.607009
4737;1100;9.01;2023-02-01 07:19:47.005961
2311;1105;7.62;2023-04-08 16:16:14.070907
3766;1528;8.93;2023-08-05 09:52:22.498416
2357;528;6.59;2023-03-22 05:31:13.334429
1542;3833;2.04;2023-08-05 12:27:26.203293
3065;3095;9.17;2023-05-29 23:01:22.174753
499;1457;4.49;2023-03-22 10:46:52.668302
1609;3258;5.42;2023-09-13 06:41:59.876171
2780;4164;9.16;2023-03-31 02:21:12.430406
3713;1540;0.91;2023-09-01 20:58:17.387085
686;1127;9.32;2023-08-25 06:24:21.970949
4796;923;3.96;2023-08-23 14:49:07.326372
1091;280;6.78;2023-08-08 09:37:09.364762
4217;3696;1.98;2023-02-06 01:28:39.829149
1885;4298;0.18;2023-05-01 10:49:28.859752
2966;2863;6.72;2023-03-16 02:00:26.348686
3103;1530;7.7;2023-03-07 04:07:51.280988
2449;3543;6.39;2023-05-05 23:49:00.359903
4812;221;8.48;2023-05-10 18:45:38.048497
1889;4604;0.4;2023-07-10 04:17:52.088391
1021;1278;7.55;2023-02-06 00:27:23.012476
1593;3866;9.0;2023-04-22 18:13:13.327748
837;4278;8.91;2023-11-22 01:15:43.711496
3158;3225;6.11;2023-04-26 13:08:31.111801
4229;901;8.01;2023-01-17 13:18:46.583368
4504;4993;5.5;2023-03-19 04:32:23.236180
1487;923;9.11;2023-01-20 23:04:30.362729
3198;1365;6.96;2023-11-28 11:01:24.216647
4223;1811;0.5;2023-01-22 16:42:14.176679
4381;1320;1.03;2023-02-28 22:07:05.343785
393;2495;0.66;2023-08-15 19:12:51.237540
650;1646;5.32;2023-01-27 03:00:55.766577
1714;1011;0.46;2023-07-18 17:47:09.224280
1267;3303;9.82;2023-06-09 01:59:14.126558
3995;1848;3.4;2023-10-14 06:57:09.722987
3283;1650;9.31;2023-03-28 19:23:58.218190
238;3171;0.39;2023-10-08 21:14:29.352810
363;3287;4.28;2023-06-07 07:35:03.810872
1393;3284;9.58;2023-10-02 15:25:14.874889
814;4046;6.31;2023-11-25 11:00:05.050763
4974;2425;3.44;2023-07-18 22:05:51.431770
2128;209;9.02;2023-08-03 08:17:09.514138
3803;2038;0.83;2023-01-31 04:27:10.171828
552;3552;2.84;2023-09-29 05:19:17.689954
1768;1353;5.93;2023-08-26 18:26:36.082898
52;1201;9.34;2023-07-28 00:21:23.089537
1528;3165;6.28;2023-10-11 19:26:10.683002
293;2216;6.39;2023-08-19 11:08:13.287905
2588;1296;1.78;2023-11-10 09:31:23.540618
3350;79;3.25;2023-11-01 20:12:20.132145
3443;4044;8.33;2023-10-16 05:56:07.079326
1040;2414;3.09;2023-06-12 13:42:32.734909
4460;2811;9.9;2023-09-27 11:43:45.545589
316;4967;7.07;2023-01-25 06:40:19.124079
745;177;2.26;2023-02-10 22:13:20.777013
3924;3118;7.65;2023-10-04 12:33:17.993801
2836;323;5.57;2023-11-09 20:02:47.713686
4888;3225;6.51;2023-03-31 14:33:08.079078
3573;3747;1.49;2023-03-09 19:05:17.517427
3982;3986;1.04;2023-09-07 06:59:16.072385
1378;830;5.69;2023-05-04 04:20:55.137760
4777;2049;2.85;2023-04-19 16:25:03.004117
1572;1705;4.95;2023-02-17 18:58:28.888090
3504;2393;8.2;2023-10-25 23:23:53.685313
4181;739;5.22;2023-04-04 16:27:11.182592
108;1312;9.18;2023-05-27 10:43:23.356972
1671;2289;0.47;2023-06-15 23:50:35.510024
2505;101;1.05;2023-06-23 12:55:16.647319
4517;4568;4.48;2023-03-27 01:10:00.399776
2678;310;9.03;2023-04-21 18:31:48.351943
2564;4182;7.95;2023-05-01 16:24:58.886936
2484;447;1.95;2023-09-27 14:53:00.545795
1614;3202;4.11;2023-08-20 15:48:39.897363
1574;2680;8.58;2023-05-07 19:30:25.761001
1426;4566;3.18;2023-05-10 21:59:18.995950
4887;44;5.67;2023-08-17 01:15:44.853395
3489;128;0.28;2023-05-11 08:29:24.539979
1226;1404;4.08;2023-09-21 00:35:40.729461
2973;3737;7.27;2023-08-28 03:51:57.291464
1619;2743;4.68;2023-01-06 03:18:19.294784
3313;3545;0.18;2023-09-25 10:24:25.779799
3205;3949;7.97;2023-08-28 20:10:31.627407
1662;103;9.77;2023-04-07 02:58:21.740429
4244;785;0.86;2023-10-31 11:50:59.595449
201;2383;3.89;2023-02-04 18:00:08.935615
4331;66;3.62;2023-08-24 06:47:41.642530
3349;2795;9.7;2023-05-24 22:58:36.618593
4487;3140;2.09;2023-10-13 04:29:04.736480
3569;4028;1.98;2023-07-22 12:23:45.602390
3496;2830;0.91;2023-07-29 12:46:02.496110
51;444;4.71;2023-01-06 11:02:47.919190
4637;32;1.4;2023-08-30 02:27:44.429389
1118;2339;2.62;2023-06-10 08:34:30.475528
2948;1298;1.23;2023-04-22 09:02:58.517179
2738;3650;7.18;2023-06-29 04:17:19.045476
38;3121;5.42;2023-02-15 03:20:43.787154
3026;2121;3.69;2023-11-06 12:43:20.865724
3145;2185;4.67;2023-10-30 03:00:28.605801
894;2178;5.93;2023-01-01 02:02:08.113415
2318;243;2.07;2023-10-13 00:32:35.100418
4148;237;2.52;2023-02-06 09:43:08.021079
3412;2474;5.18;2023-06-16 01:09:10.740068
4557;403;2.83;2023-02-20 05:05:47.189366
870;2612;4.27;2023-06-22 16:20:39.268852
4075;1034;3.14;2023-01-20 23:40:03.985694
3109;2289;7.31;2023-05-28 04:37:40.899755
2481;1007;6.73;2023-01-26 22:16:15.122347
2449;1476;7.1;2023-03-22 19:29:55.384736
2159;1793;1.03;2023-08-19 07:46:22.793818
4511;2093;5.28;2023-07-06 02:59:49.031898
3232;1383;3.27;2023-07-14 06:40:04.135396
14;990;7.84;2023-11-16 06:45:52.842166
3127;3028;7.23;2023-07-09 22:59:21.501088
4833;1748;4.2;2023-10-25 09:52:33.031265
4021;4212;8.46;2023-03-27 16:36:51.022301
2388;3162;7.96;2023-02-21 22:59:35.660291
3283;3240;9.84;2023-03-11 15:39:07.133636
3758;1820;9.12;2023-02-21 00:22:01.335029
3004;3502;4.86;2023-03-17 19:51:58.554161
3005;4866;7.65;2023-08-15 14:06:19.316600
502;1549;8.38;2023-11-18 13:26:02.239024
2226;2237;8.0;2023-11-11 22:30:04.113877
3898;3622;3.52;2023-06-17 10:17:53.153617
3000;4845;1.9;2023-01-13 01:20:35.834055
4011;1666;4.69;2023-11-12 14:16:16.781885
4109;1835;2.37;2023-10-29 11:10:02.506929
4748;4606;2.64;2023-09-04 23:24:31.012164
4901;2593;7.58;2023-05-14 18:27:14.196459
2009;4922;4.09;2023-07-05 12:18:30.872704
4231;4569;7.07;2023-10-06 19:31:56.235896
3401;2540;6.13;2023-06-03 16:33:42.402905
4499;3192;2.69;2023-01-22 17:29:21.554144
61;4098;2.14;2023-02-12 02:25:37.682062
2114;2519;1.7;2023-04-10 02:42:01.678270
2610;4534;0.1;2023-01-25 09:08:00.544356
1089;2052;1.81;2023-10-09 03:46:40.210060
1265;4660;3.45;2023-05-07 06:05:41.860294
3001;4586;7.02;2023-07-05 03:35:18.060149
1272;589;8.34;2023-05-19 21:09:07.967387
3483;1145;0.18;2023-03-04 15:24:06.772196
764;3726;0.93;2023-06-17 08:13:35.514358
3831;562;4.45;2023-02-04 15:41:17.996982
4666;4334;3.98;2023-02-01 22:06:29.013032
288;3987;0.12;2023-09-12 00:18:08.833631
2297;892;0.66;2023-09-02 16:29:18.263569
1490;1474;4.71;2023-08-13 17:09:53.788410
647;803;3.34;2023-11-13 09:08:02.393448
3396;3099;2.19;2023-07-24 09:09:55.596552
3891;4848;5.64;2023-02-27 23:09:08.407925
2379;4783;3.55;2023-04-21 08:06:30.676035
4311;1273;6.92;2023-07-22 16:38:56.224611
4876;3929;7.28;2023-09-19 10:28:14.437569
4144;1890;6.39;2023-08-12 18:43:44.039773
2719;2750;2.79;2023-07-05 11:00:36.276633
4654;2828;1.83;2023-04-10 16:42:13.846552
3018;1008;8.06;2023-08-07 11:48:47.361168
2116;4901;4.61;2023-04-21 09:59:47.717584
441;4593;8.56;2023-08-23 09:17:01.421059
4033;3690;0.23;2023-02-17 13:07:55.592183
4093;1624;6.81;2023-06-01 19:26:24.607833
3987;3740;5.79;2023-06-27 23:48:53.766657
4183;4451;0.45;2023-08-14 21:44:40.519300
2353;2306;7.2;2023-08-16 12:04:43.566692
177;4416;1.26;2023-06-09 16:13:45.038705
2636;4061;4.02;2023-08-29 17:45:01.804352
1087;4323;8.01;2023-08-02 21:21:20.786410
2685;2008;6.69;2023-01-10 22:14:54.021378
3497;1969;9.06;2023-06-08 03:52:01.355665
4098;2218;0.21;2023-10-12 03:07:42.098006
4369;2474;4.52;2023-01-16 05:09:18.583847
518;3037;8.35;2023-09-08 09:31:35.730654
936;35;2.44;2023-09-29 03:55:51.714226
1091;1900;3.92;2023-01-02 18:30:51.576804
3828;3445;7.91;2023-01-07 03:13:55.727206
3636;3470;8.81;2023-09-18 20:02:58.168350
2480;3202;1.73;2023-02-15 12:58:53.509349
265;3807;0.85;2023-01-10 05:14:25.503005
294;735;3.54;2023-03-17 11:22:09.065236
4320;3466;1.56;2023-04-27 02:59:31.784755
3523;1862;0.47;2023-10-24 19:10:06.540106
22;3170;3.39;2023-09-08 18:45:17.779900
4151;2938;2.18;2023-08-05 05:44:41.469350
2595;1232;5.17;2023-03-31 16:06:32.921158
2838;3781;0.99;2023-11-26 22:35:32.192807
1263;3482;0.73;2023-09-19 04:44:33.739894
2871;2974;3.42;2023-05-20 11:21:23.506660
2194;4852;3.3;2023-11-07 01:18:36.989497
4045;4281;7.59;2023-02-21 09:41:23.956682
1844;556;5.67;2023-06-20 22:20:34.164885
3107;2919;1.3;2023-02-15 10:04:17.495926
1503;2411;1.18;2023-08-17 01:25:27.245589
1052;672;0.24;2023-04-25 14:31:37.725028
1167;2642;4.93;2023-06-06 13:29:10.282669
1836;4473;7.83;2023-09-09 04:55:46.120065
638;3297;4.51;2023-03-25 11:20:05.778494
704;1634;9.64;2023-09-24 22:40:11.788417
2820;1423;3.17;2023-04-20 15:12:52.818244
271;1978;3.72;2023-04-26 05:43:51.369138
705;2038;4.29;2023-10-16 14:02:53.663773
3045;4900;4.82;2023-02-21 10:23:02.819155
1365;3162;5.06;2023-05-09 07:43:13.027974
2218;2859;6.36;2023-01-23 12:25:24.700312
695;2641;4.61;2023-10-20 19:24:17.510494
676;1084;0.69;2023-06-24 13:01:52.223987
2828;3652;9.9;2023-05-07 08:58:28.911903
1967;2426;6.08;2023-05-04 11:31:33.068233
2789;4994;1.25;2023-02-07 14:51:58.417160
3360;770;9.58;2023-10-26 19:43:45.959542
349;4657;6.13;2023-07-13 01:45:59.699373
2229;2365;7.07;2023-10-21 16:02:13.086760
3415;3346;3.95;2023-04-04 08:59:30.158689
3595;2442;3.84;2023-07-21 06:49:30.453569
4800;3675;7.2;2023-10-18 15:08:30.762618
3091;1556;8.28;2023-03-13 09:47:08.659311
3119;4471;7.08;2023-01-17 08:14:31.089531
578;2829;8.47;2023-01-12 22:35:16.124962
3683;4122;5.93;2023-01-21 03:54:39.715677
3946;2076;4.75;2023-07-26 21:08:26.195572
1974;1852;3.72;2023-07-25 07:38:10.051894
17;3931;3.28;2023-03-03 19:31:13.241263
3769;2008;8.92;2023-02-14 13:36:55.692320
1724;509;4.33;2023-10-05 04:39:15.914019
4285;4904;4.76;2023-01-20 07:20:49.878374
4809;2752;7.65;2023-11-20 16:37:31.927287
1154;1471;1.9;2023-07-06 22:58:38.580320
4167;3916;3.93;2023-02-10 13:25:11.552939
1183;1142;4.19;2023-09-19 14:35:57.376110
1174;1705;1.43;2023-07-22 02:37:04.102478
3010;4540;2.7;2023-08-28 07:48:30.132819
767;4571;7.54;2023-06-24 18:49:28.515264
3973;113;5.65;2023-08-05 11:05:27.574748
1719;3023;0.04;2023-08-21 18:58:55.482485
263;1275;4.73;2023-09-22 22:00:30.282709
723;4565;0.72;2023-09-29 20:50:52.949181
3008;2775;5.79;2023-10-21 22:17:35.928184
2297;214;6.72;2023-11-15 01:56:20.475288
4057;2096;1.38;2023-11-12 17:13:59.350967
2941;3113;9.58;2023-04-13 18:47:45.644195
413;1375;4.59;2023-07-13 17:50:54.691637
1822;4705;4.47;2023-08-19 14:04:50.899423
2098;2954;7.46;2023-08-05 06:32:57.651644
1262;3718;4.54;2023-06-27 14:14:37.351364
